Transaction_ID,Transaction_Date,Transaction_Time,Branch_ID,Customer_ID,Product_ID,Quantity,Unit_Price_KES,Discount_Percent,VAT_Percent,Payment_Method,Mpesa_Reference,Sales_Channel,Salesperson_ID,Delivery_Fee_KES,Order_Status,Gross_Sales_KES,Discount_Amount_KES,Net_Sales_KES,VAT_Amount_KES,Final_Revenue_KES
TXN014763,2025-01-17,19:27:28,BR006,CUST01025,PROD013,2,2155.66,0,0.16,M-Pesa,DGEGYLG25D,Physical Store,EMP006,0,Completed,4311.32,0.0,4311.32,689.81,5001.13
TXN014764,2026-08-04,13:37:16,BR004,CUST01687,PROD078,2,124.42,0,0.16,Bank Transfer,,Physical Store,EMP028,0,Completed,248.84,0.0,248.84,39.81,288.65
TXN014765,2025-04-24,13:53:37,BR003,CUST01454,PROD026,2,87.7,0,0.16,M-Pesa,ECKUQN2BYG,Physical Store,EMP015,0,Completed,175.4,0.0,175.4,28.06,203.46
TXN014766,2026-05-15,15:40:36,BR001,CUST02837,PROD110,2,69.86,0.05,0.16,M-Pesa,KXWOT3ROQQ,Physical Store,EMP049,0,Completed,139.72,6.99,132.73,21.24,153.97
TXN014767,2025-12-04,14:53:01,BR001,CUST01562,PROD029,8,2099.24,0.05,0.16,M-Pesa,0GR0LOEHE5,Physical Store,EMP025,0,Completed,16793.92,839.7,15954.22,2552.68,18506.9
TXN014768,2026-03-25,20:47:28,BR010,CUST00084,PROD061,1,2129.13,0.1,0.16,Card,,Physical Store,EMP010,0,Completed,2129.13,212.91,1916.22,306.6,2222.82
TXN014769,2025-06-21,10:28:51,BR002,CUST00431,PROD092,1,289.39,0.15,0.16,M-Pesa,XLIPZN6R5A,Online,EMP014,200,Completed,289.39,43.41,245.98,39.36,485.34
TXN014770,2025-07-12,12:22:16,BR001,CUST01974,PROD100,5,622.53,0,0.16,M-Pesa,VD6W0WFRYM,Physical Store,EMP013,0,Completed,3112.65,0.0,3112.65,498.02,3610.67
TXN014771,2026-08-19,11:18:37,BR004,CUST01821,PROD089,1,88.5,0.1,0.16,M-Pesa,A2VQNJ0WHY,Physical Store,EMP052,0,Completed,88.5,8.85,79.65,12.74,92.39
TXN014772,2025-08-14,16:36:12,BR001,CUST00289,PROD119,2,2644.85,0,0.16,Cash,,Physical Store,EMP001,0,Completed,5289.7,0.0,5289.7,846.35,6136.05
TXN014773,2026-01-24,12:47:17,BR006,CUST00938,PROD115,2,169.14,0.1,0.16,M-Pesa,4KV3J0N4T9,Physical Store,EMP042,0,Completed,338.28,33.83,304.45,48.71,353.16
TXN014774,2025-07-16,15:11:41,BR009,CUST00007,PROD057,1,59.18,0,0.16,Cash,,WhatsApp Order,EMP021,300,Completed,59.18,0.0,59.18,9.47,368.65
TXN014775,2026-05-21,15:58:22,BR006,CUST00625,PROD074,8,294.83,0.05,0.16,M-Pesa,TF7OVGC3IG,Physical Store,EMP006,0,Completed,2358.64,117.93,2240.71,358.51,2599.22
TXN014776,2026-01-20,14:44:08,BR006,CUST02135,PROD102,2,495.21,0.15,0.16,Bank Transfer,,WhatsApp Order,EMP030,200,Completed,990.42,148.56,841.86,134.7,1176.56
TXN014777,2025-02-17,19:33:33,BR004,CUST02675,PROD097,2,125.78,0,0.16,M-Pesa,3XRF3J65KQ,Physical Store,EMP040,0,Completed,251.56,0.0,251.56,40.25,291.81
TXN014778,2026-02-13,11:10:05,BR012,CUST01007,PROD025,1,57.04,0,0.16,Card,,WhatsApp Order,EMP036,200,Completed,57.04,0.0,57.04,9.13,266.17
TXN014779,2026-02-06,12:02:51,BR002,CUST00037,PROD074,1,291.61,0.05,0.16,M-Pesa,ZCE437NJDB,Physical Store,EMP026,0,Completed,291.61,14.58,277.03,44.32,321.35
TXN014780,2025-08-09,19:27:01,BR006,CUST00566,PROD001,2,218.06,0.05,0.16,M-Pesa,5U5OCGOMUY,Physical Store,EMP006,0,Completed,436.12,21.81,414.31,66.29,480.6
TXN014781,2026-02-24,20:33:22,BR012,CUST01727,PROD009,1,310.93,0.15,0.16,M-Pesa,S3VCCXUH8K,Physical Store,EMP012,0,Completed,310.93,46.64,264.29,42.29,306.58
TXN014782,2025-03-20,11:12:26,BR008,CUST02827,PROD062,2,107.31,0.05,0.16,Card,,Physical Store,EMP032,0,Completed,214.62,10.73,203.89,32.62,236.51
TXN014783,2025-01-22,09:48:41,BR008,CUST00605,PROD064,2,1442.6,0.05,0.16,Card,,Physical Store,EMP032,0,Completed,2885.2,144.26,2740.94,438.55,3179.49
TXN014784,2026-03-09,17:16:22,BR003,CUST02624,PROD102,6,488.24,0.05,0.16,Cash,,Physical Store,EMP039,0,Completed,2929.44,146.47,2782.97,445.28,3228.25
TXN014785,2025-01-03,15:29:03,BR004,CUST02693,PROD006,2,529.27,0,0.16,M-Pesa,5UBFJGYIP1,Physical Store,EMP028,0,Completed,1058.54,0.0,1058.54,169.37,1227.91
TXN014786,2026-04-12,13:16:23,BR010,CUST00612,PROD089,1,92.22,0,0.16,M-Pesa,AQH1RL3WJK,Online,EMP058,150,Completed,92.22,0.0,92.22,14.76,256.98
TXN014787,2025-05-21,08:26:20,BR007,CUST00498,PROD054,1,226.94,0.05,0.16,Card,,Online,EMP055,150,Completed,226.94,11.35,215.59,34.49,400.08
TXN014788,2026-01-20,08:27:00,BR012,CUST01329,PROD073,1,319.26,0.15,0.16,Cash,,Physical Store,EMP036,0,Completed,319.26,47.89,271.37,43.42,314.79
TXN014789,2026-02-16,12:48:31,BR001,CUST00334,PROD065,2,148.67,0.15,0.16,M-Pesa,7Q6KYHIXVU,Physical Store,EMP001,0,Completed,297.34,44.6,252.74,40.44,293.18
TXN014790,2026-03-13,08:35:08,BR003,CUST00136,PROD115,1,166.09,0,0.16,M-Pesa,OI1P2CS95U,Physical Store,EMP027,0,Completed,166.09,0.0,166.09,26.57,192.66
TXN014791,2025-02-25,09:53:59,BR009,CUST01033,PROD008,1,523.24,0,0.16,Cash,,Physical Store,EMP021,0,Completed,523.24,0.0,523.24,83.72,606.96
TXN014792,2025-07-13,17:49:58,BR002,CUST00375,PROD025,1,53.5,0,0.16,M-Pesa,LFGBFDVVEJ,Physical Store,EMP002,0,Completed,53.5,0.0,53.5,8.56,62.06
TXN014793,2026-05-03,16:09:52,BR010,CUST01235,PROD093,3,897.75,0.05,0.16,M-Pesa,VFD1AM77VW,Physical Store,EMP010,0,Completed,2693.25,134.66,2558.59,409.37,2967.96
TXN014794,2025-01-02,08:58:34,BR012,CUST02685,PROD019,1,237.9,0.05,0.16,M-Pesa,REILYPL2AK,Online,EMP012,200,Completed,237.9,11.9,226.0,36.16,462.16
TXN014795,2025-02-05,12:13:09,BR008,CUST00485,PROD060,6,407.49,0,0.16,M-Pesa,R91NVB46GY,Physical Store,EMP056,0,Completed,2444.94,0.0,2444.94,391.19,2836.13
TXN014796,2025-09-19,14:56:31,BR001,CUST00255,PROD029,10,2099.69,0,0.16,Cash,,Physical Store,EMP013,0,Completed,20996.9,0.0,20996.9,3359.5,24356.4
TXN014797,2026-07-12,09:28:12,BR007,CUST01235,PROD106,1,310.93,0,0.16,M-Pesa,L056R6AYWS,Physical Store,EMP007,0,Completed,310.93,0.0,310.93,49.75,360.68
TXN014798,2025-01-05,15:33:04,BR002,CUST02213,PROD042,2,238.17,0.05,0.16,M-Pesa,MO8KRZ3702,Physical Store,EMP014,0,Cancelled,476.34,23.82,452.52,72.4,0
TXN014799,2026-04-21,08:09:56,BR002,CUST00720,PROD065,2,150.2,0.15,0.16,Card,,WhatsApp Order,EMP014,150,Completed,300.4,45.06,255.34,40.85,446.19
TXN014800,2025-05-22,10:53:27,BR003,CUST00957,PROD114,1,207.87,0,0.16,M-Pesa,WQ2O00PLQR,Physical Store,EMP003,0,Cancelled,207.87,0.0,207.87,33.26,0
TXN014801,2025-06-10,10:35:56,BR007,CUST01577,PROD081,1,903.93,0.05,0.16,M-Pesa,KR4TN16JTT,Physical Store,EMP019,0,Completed,903.93,45.2,858.73,137.4,996.13
TXN014802,2025-09-25,11:35:51,BR008,CUST02340,PROD093,3,909.07,0.05,0.16,M-Pesa,VUQEICR7RP,Physical Store,EMP056,0,Completed,2727.21,136.36,2590.85,414.54,3005.39
TXN014803,2026-07-23,13:03:03,BR002,CUST02788,PROD094,1,70.01,0,0.16,Cash,,Physical Store,EMP002,0,Completed,70.01,0.0,70.01,11.2,81.21
TXN014804,2025-01-11,08:52:39,BR001,CUST01639,PROD074,10,309.08,0.05,0.16,M-Pesa,RKCDALIC2F,Physical Store,EMP001,0,Completed,3090.8,154.54,2936.26,469.8,3406.06
TXN014805,2025-09-07,08:34:34,BR010,CUST02378,PROD005,1,3362.98,0,0.16,M-Pesa,64SWUBRSP1,Online,EMP010,300,Completed,3362.98,0.0,3362.98,538.08,4201.06
TXN014806,2025-02-15,20:36:28,BR009,CUST01740,PROD021,1,4992.59,0.1,0.16,Bank Transfer,,Online,EMP045,250,Completed,4992.59,499.26,4493.33,718.93,5462.26
TXN014807,2025-06-28,08:02:32,BR005,CUST02841,PROD042,1,238.85,0,0.16,M-Pesa,V2393O7RPA,Online,EMP017,250,Completed,238.85,0.0,238.85,38.22,527.07
TXN014808,2025-02-14,18:12:54,BR001,CUST02897,PROD078,1,129.17,0,0.16,M-Pesa,MPOQIZAQ1M,Online,EMP001,150,Completed,129.17,0.0,129.17,20.67,299.84
TXN014809,2026-02-18,20:00:59,BR005,CUST02531,PROD094,1,69.42,0,0.16,Card,,Online,EMP041,400,Completed,69.42,0.0,69.42,11.11,480.53
TXN014810,2025-12-19,11:05:07,BR001,CUST01355,PROD072,10,622.94,0.05,0.16,M-Pesa,0WJ3ARBOB7,WhatsApp Order,EMP037,150,Completed,6229.4,311.47,5917.93,946.87,7014.8
TXN014811,2025-07-02,18:25:45,BR004,CUST00532,PROD076,1,308.3,0,0.16,Card,,WhatsApp Order,EMP016,400,Completed,308.3,0.0,308.3,49.33,757.63
TXN014812,2026-07-01,10:30:13,BR001,CUST01516,PROD066,2,204.9,0,0.16,Card,,Physical Store,EMP013,0,Completed,409.8,0.0,409.8,65.57,475.37
TXN014813,2025-10-17,18:02:18,BR001,CUST01232,PROD099,1,333.81,0.15,0.16,M-Pesa,S8EHF6VVGQ,Online,EMP037,300,Completed,333.81,50.07,283.74,45.4,629.14
TXN014814,2026-07-07,12:49:09,BR008,CUST00818,PROD082,4,222.23,0,0.16,Bank Transfer,,Online,EMP044,300,Completed,888.92,0.0,888.92,142.23,1331.15
TXN014815,2025-01-31,17:53:18,BR009,CUST01195,PROD001,2,214.07,0.05,0.16,Bank Transfer,,Physical Store,EMP045,0,Cancelled,428.14,21.41,406.73,65.08,0
TXN014816,2025-01-31,14:54:13,BR008,CUST01481,PROD042,3,246.63,0.1,0.16,M-Pesa,2KOBT7XR8V,Online,EMP032,400,Completed,739.89,73.99,665.9,106.54,1172.44
TXN014817,2026-07-24,20:28:17,BR001,CUST02876,PROD073,2,307.22,0.05,0.16,M-Pesa,N07V7WMMOA,Physical Store,EMP013,0,Completed,614.44,30.72,583.72,93.4,677.12
TXN014818,2026-03-02,20:51:29,BR001,CUST00944,PROD025,4,56.99,0,0.16,Cash,,Online,EMP001,250,Completed,227.96,0.0,227.96,36.47,514.43
TXN014819,2025-12-13,18:28:34,BR010,CUST00944,PROD075,1,325.76,0.15,0.16,M-Pesa,FURHG6LISR,Physical Store,EMP046,0,Completed,325.76,48.86,276.9,44.3,321.2
TXN014820,2025-11-02,16:18:28,BR004,CUST02435,PROD013,1,2246.13,0,0.16,M-Pesa,PAM24DZGXF,Physical Store,EMP052,0,Completed,2246.13,0.0,2246.13,359.38,2605.51
TXN014821,2026-01-02,09:15:35,BR008,CUST01482,PROD020,5,240.72,0.1,0.16,Cash,,Online,EMP044,300,Completed,1203.6,120.36,1083.24,173.32,1556.56
TXN014822,2026-01-14,17:59:34,BR002,CUST00770,PROD018,6,251.37,0,0.16,M-Pesa,89BJXGD0SM,Physical Store,EMP002,0,Completed,1508.22,0.0,1508.22,241.32,1749.54
TXN014823,2026-04-08,08:11:12,BR001,CUST01130,PROD034,1,131.94,0.05,0.16,Card,,Physical Store,EMP013,0,Completed,131.94,6.6,125.34,20.05,145.39
TXN014824,2025-06-26,13:15:11,BR007,CUST01802,PROD099,2,340.03,0.05,0.16,M-Pesa,QERXRRXBVO,Physical Store,EMP043,0,Completed,680.06,34.0,646.06,103.37,749.43
TXN014825,2025-07-05,19:39:15,BR001,CUST00549,PROD026,2,93.11,0.05,0.16,M-Pesa,I9D0HEWKHQ,Physical Store,EMP037,0,Cancelled,186.22,9.31,176.91,28.31,0
TXN014826,2025-09-03,09:05:10,BR001,CUST00647,PROD033,2,165.27,0.15,0.16,Cash,,Physical Store,EMP025,0,Completed,330.54,49.58,280.96,44.95,325.91
TXN014827,2025-07-31,08:07:35,BR007,CUST02589,PROD107,1,475.04,0.1,0.16,M-Pesa,OX32JY4KXQ,Physical Store,EMP055,0,Completed,475.04,47.5,427.54,68.41,495.95
TXN014828,2025-03-18,09:14:39,BR004,CUST01697,PROD044,2,335.8,0,0.16,M-Pesa,0VTTSOKWFE,Online,EMP052,150,Completed,671.6,0.0,671.6,107.46,929.06
TXN014829,2026-04-02,16:56:52,BR002,CUST02440,PROD010,5,316.49,0.05,0.16,M-Pesa,Z71EIT7R17,Physical Store,EMP050,0,Completed,1582.45,79.12,1503.33,240.53,1743.86
TXN014830,2025-12-29,13:55:35,BR007,CUST02160,PROD038,1,529.87,0.1,0.16,M-Pesa,TFQRJZ1IA1,Physical Store,EMP019,0,Completed,529.87,52.99,476.88,76.3,553.18
TXN014831,2026-06-04,09:32:07,BR006,CUST01292,PROD028,1,398.22,0.05,0.16,M-Pesa,QZRJ1WXP5X,Physical Store,EMP018,0,Completed,398.22,19.91,378.31,60.53,438.84
TXN014832,2026-01-10,14:54:39,BR012,CUST02597,PROD107,2,498.86,0,0.16,M-Pesa,DGNCN5LQAO,Physical Store,EMP048,0,Completed,997.72,0.0,997.72,159.64,1157.36
TXN014833,2026-06-01,17:41:56,BR011,CUST01710,PROD041,5,301.59,0.05,0.16,Card,,Physical Store,EMP035,0,Completed,1507.95,75.4,1432.55,229.21,1661.76
TXN014834,2025-04-16,09:44:15,BR005,CUST01000,PROD018,3,250.09,0,0.16,M-Pesa,U8T1J2VWBR,WhatsApp Order,EMP017,400,Completed,750.27,0.0,750.27,120.04,1270.31
TXN014835,2025-05-10,20:50:07,BR004,CUST00525,PROD086,10,249.85,0,0.16,Bank Transfer,,Online,EMP028,300,Completed,2498.5,0.0,2498.5,399.76,3198.26
TXN014836,2025-01-25,16:04:54,BR009,CUST00824,PROD042,2,244.66,0.05,0.16,M-Pesa,GTGUNTLNKK,WhatsApp Order,EMP057,150,Completed,489.32,24.47,464.85,74.38,689.23
TXN014837,2025-09-23,13:58:53,BR007,CUST02733,PROD028,3,402.34,0.05,0.16,M-Pesa,QAG86GQ3UR,Physical Store,EMP055,0,Completed,1207.02,60.35,1146.67,183.47,1330.14
TXN014838,2026-08-23,17:31:33,BR011,CUST00457,PROD011,4,494.78,0,0.16,Cash,,Physical Store,EMP035,0,Completed,1979.12,0.0,1979.12,316.66,2295.78
TXN014839,2026-07-10,19:30:59,BR005,CUST02527,PROD025,3,56.19,0,0.16,M-Pesa,8P925QZZ5D,Physical Store,EMP029,0,Completed,168.57,0.0,168.57,26.97,195.54
TXN014840,2026-02-19,15:54:36,BR011,CUST02426,PROD097,2,125.03,0.1,0.16,M-Pesa,123VT2U0S8,Physical Store,EMP059,0,Completed,250.06,25.01,225.05,36.01,261.06
TXN014841,2025-04-01,11:00:43,BR002,CUST01256,PROD082,3,219.7,0.05,0.16,M-Pesa,D6BZLY7N3M,Online,EMP014,400,Completed,659.1,32.96,626.14,100.18,1126.32
TXN014842,2025-07-07,12:41:08,BR003,CUST02702,PROD083,4,162.58,0.15,0.16,M-Pesa,I735BD9D7N,Online,EMP027,350,Completed,650.32,97.55,552.77,88.44,991.21
TXN014843,2026-07-05,12:51:20,BR009,CUST01409,PROD043,3,322.75,0,0.16,Card,,Physical Store,EMP057,0,Completed,968.25,0.0,968.25,154.92,1123.17
TXN014844,2025-07-05,20:07:34,BR009,CUST02947,PROD086,2,251.57,0.05,0.16,M-Pesa,5VH8SH6FKG,Online,EMP045,200,Completed,503.14,25.16,477.98,76.48,754.46
TXN014845,2026-04-15,09:53:53,BR003,CUST00649,PROD045,1,1271.51,0.15,0.16,Cash,,Physical Store,EMP027,0,Completed,1271.51,190.73,1080.78,172.92,1253.7
TXN014846,2025-07-06,18:53:20,BR005,CUST02418,PROD043,1,310.92,0,0.16,M-Pesa,PFZIU0M4WB,Online,EMP005,200,Completed,310.92,0.0,310.92,49.75,560.67
TXN014847,2025-10-01,08:27:30,BR008,CUST00693,PROD116,2,233.89,0.05,0.16,M-Pesa,2QPHESK45F,Online,EMP020,400,Completed,467.78,23.39,444.39,71.1,915.49
TXN014848,2025-01-22,20:52:49,BR006,CUST02404,PROD010,1,321.91,0,0.16,M-Pesa,05X4P99HQT,Physical Store,EMP030,0,Completed,321.91,0.0,321.91,51.51,373.42
TXN014849,2026-03-13,10:09:38,BR012,CUST01985,PROD097,2,129.24,0,0.16,M-Pesa,C4OB0W9WKR,Physical Store,EMP012,0,Completed,258.48,0.0,258.48,41.36,299.84
TXN014850,2025-06-25,10:44:54,BR006,CUST01650,PROD107,2,477.48,0,0.16,M-Pesa,OIHT2SECNY,Online,EMP018,350,Completed,954.96,0.0,954.96,152.79,1457.75
TXN014851,2025-12-16,15:58:51,BR003,CUST02791,PROD064,1,1532.52,0,0.16,M-Pesa,PB6FNOXSTB,Physical Store,EMP003,0,Completed,1532.52,0.0,1532.52,245.2,1777.72
TXN014852,2026-02-14,16:35:49,BR001,CUST01068,PROD001,1,218.39,0,0.16,M-Pesa,X52NI95U4I,Physical Store,EMP013,0,Completed,218.39,0.0,218.39,34.94,253.33
TXN014853,2025-09-19,12:33:27,BR005,CUST01781,PROD021,4,5022.99,0.05,0.16,Cash,,Physical Store,EMP005,0,Completed,20091.96,1004.6,19087.36,3053.98,22141.34
TXN014854,2026-02-12,18:28:37,BR005,CUST01084,PROD019,3,233.94,0,0.16,M-Pesa,7EIVYX9SFI,Physical Store,EMP029,0,Completed,701.82,0.0,701.82,112.29,814.11
TXN014855,2026-04-11,15:38:10,BR010,CUST00830,PROD016,1,657.68,0.05,0.16,M-Pesa,5J2EZ0BA23,Online,EMP046,200,Completed,657.68,32.88,624.8,99.97,924.77
TXN014856,2025-05-03,09:08:40,BR002,CUST02915,PROD049,5,565.43,0.05,0.16,M-Pesa,Y9IIFJTWAI,Physical Store,EMP050,0,Completed,2827.15,141.36,2685.79,429.73,3115.52
TXN014857,2025-12-31,19:31:17,BR004,CUST01416,PROD007,2,922.88,0.15,0.16,M-Pesa,8MXRJTLK92,Physical Store,EMP052,0,Completed,1845.76,276.86,1568.9,251.02,1819.92
TXN014858,2026-05-27,18:45:03,BR008,CUST02124,PROD104,2,861.14,0,0.16,M-Pesa,7U2JXSA9AD,WhatsApp Order,EMP044,400,Completed,1722.28,0.0,1722.28,275.56,2397.84
TXN014859,2025-03-04,09:04:32,BR002,CUST01786,PROD067,4,185.39,0.15,0.16,M-Pesa,CGY2D793UD,Physical Store,EMP050,0,Completed,741.56,111.23,630.33,100.85,731.18
TXN014860,2026-06-24,15:34:06,BR001,CUST02205,PROD026,1,90.44,0,0.16,M-Pesa,NXEXY2DRP8,Physical Store,EMP049,0,Completed,90.44,0.0,90.44,14.47,104.91
TXN014861,2025-03-28,16:08:28,BR006,CUST03000,PROD081,2,883.7,0.15,0.16,M-Pesa,HVL748L5WS,Physical Store,EMP030,0,Completed,1767.4,265.11,1502.29,240.37,1742.66
TXN014862,2025-02-18,17:25:26,BR001,CUST02591,PROD090,2,50.39,0.1,0.16,Card,,Physical Store,EMP037,0,Completed,100.78,10.08,90.7,14.51,105.21
TXN014863,2026-04-26,20:35:31,BR001,CUST02996,PROD097,1,125.66,0,0.16,M-Pesa,GPOEC8NNK9,Physical Store,EMP025,0,Completed,125.66,0.0,125.66,20.11,145.77
TXN014864,2025-07-09,19:41:07,BR011,CUST02404,PROD010,3,302.3,0,0.16,M-Pesa,T1FK481NYX,Online,EMP035,0,Cancelled,906.9,0.0,906.9,145.1,0
TXN014865,2026-03-03,20:00:12,BR012,CUST02751,PROD064,1,1467.06,0,0.16,M-Pesa,1ZJ51ZQVCQ,Physical Store,EMP036,0,Completed,1467.06,0.0,1467.06,234.73,1701.79
TXN014866,2025-03-20,12:12:25,BR008,CUST01794,PROD002,1,188.6,0.15,0.16,Card,,Online,EMP032,350,Completed,188.6,28.29,160.31,25.65,535.96
TXN014867,2025-05-11,08:03:21,BR006,CUST01983,PROD039,2,853.84,0.05,0.16,Card,,Physical Store,EMP006,0,Completed,1707.68,85.38,1622.3,259.57,1881.87
TXN014868,2025-11-11,16:26:39,BR005,CUST00778,PROD050,1,141.89,0.05,0.16,M-Pesa,CNRABKJ3GD,WhatsApp Order,EMP005,250,Completed,141.89,7.09,134.8,21.57,406.37
TXN014869,2025-06-15,18:17:53,BR007,CUST00785,PROD008,1,509.85,0,0.16,M-Pesa,2IUSGKFJGN,Online,EMP007,250,Completed,509.85,0.0,509.85,81.58,841.43
TXN014870,2025-10-11,10:25:03,BR001,CUST01054,PROD055,1,1603.0,0.05,0.16,M-Pesa,1PQ676GJGI,Physical Store,EMP049,0,Completed,1603.0,80.15,1522.85,243.66,1766.51
TXN014871,2025-10-28,10:09:00,BR004,CUST02481,PROD095,3,281.73,0,0.16,Card,,Physical Store,EMP040,0,Completed,845.19,0.0,845.19,135.23,980.42
TXN014872,2025-02-24,11:52:26,BR011,CUST01819,PROD057,1,62.03,0,0.16,M-Pesa,C62XTTVL0S,WhatsApp Order,EMP059,150,Completed,62.03,0.0,62.03,9.92,221.95
TXN014873,2025-01-17,13:21:53,BR001,CUST02134,PROD030,3,95.75,0.05,0.16,M-Pesa,K5YRLCDJ1G,Physical Store,EMP013,0,Cancelled,287.25,14.36,272.89,43.66,0
TXN014874,2025-03-17,08:51:26,BR009,CUST00827,PROD019,1,227.34,0.15,0.16,M-Pesa,GXJ1WHH4ZT,Physical Store,EMP009,0,Completed,227.34,34.1,193.24,30.92,224.16
TXN014875,2025-07-08,15:25:17,BR006,CUST02181,PROD011,1,525.07,0.05,0.16,M-Pesa,GE6AKSHBKF,Online,EMP018,150,Completed,525.07,26.25,498.82,79.81,728.63
TXN014876,2025-07-26,19:05:10,BR007,CUST02788,PROD044,1,328.1,0.15,0.16,Card,,Physical Store,EMP055,0,Completed,328.1,49.22,278.88,44.62,323.5
TXN014877,2026-03-10,13:38:33,BR011,CUST02016,PROD035,1,404.76,0,0.16,Bank Transfer,,Online,EMP011,350,Completed,404.76,0.0,404.76,64.76,819.52
TXN014878,2026-04-02,19:08:51,BR001,CUST02033,PROD050,2,143.12,0,0.16,M-Pesa,TGA9N70NGM,Physical Store,EMP013,0,Completed,286.24,0.0,286.24,45.8,332.04
TXN014879,2026-01-24,08:44:08,BR005,CUST00521,PROD078,4,127.5,0.15,0.16,M-Pesa,WDQ6CN3LX6,Physical Store,EMP005,0,Completed,510.0,76.5,433.5,69.36,502.86
TXN014880,2026-07-26,15:30:28,BR008,CUST01875,PROD041,2,311.65,0.1,0.16,M-Pesa,ZD6FZBQJUM,Online,EMP032,350,Completed,623.3,62.33,560.97,89.76,1000.73
TXN014881,2025-06-19,18:16:10,BR004,CUST00281,PROD105,2,347.73,0,0.16,Card,,Online,EMP016,300,Completed,695.46,0.0,695.46,111.27,1106.73
TXN014882,2026-01-16,08:52:00,BR009,CUST01331,PROD018,10,247.04,0.15,0.16,M-Pesa,A4SJGP55QS,WhatsApp Order,EMP033,200,Completed,2470.4,370.56,2099.84,335.97,2635.81
TXN014883,2025-08-03,14:55:47,BR002,CUST00426,PROD031,2,698.78,0.1,0.16,M-Pesa,A5CLXMAL70,Physical Store,EMP014,0,Completed,1397.56,139.76,1257.8,201.25,1459.05
TXN014884,2025-10-08,16:18:49,BR006,CUST02201,PROD012,6,189.09,0.1,0.16,M-Pesa,P09TUB18LR,Physical Store,EMP006,0,Completed,1134.54,113.45,1021.09,163.37,1184.46
TXN014885,2026-05-17,08:47:03,BR002,CUST00209,PROD002,1,189.97,0.05,0.16,Card,,Physical Store,EMP050,0,Completed,189.97,9.5,180.47,28.88,209.35
TXN014886,2025-04-18,10:18:54,BR004,CUST00026,PROD053,8,4402.51,0.05,0.16,Card,,Physical Store,EMP016,0,Completed,35220.08,1761.0,33459.08,5353.45,38812.53
TXN014887,2025-08-13,09:33:12,BR010,CUST02849,PROD064,1,1505.04,0.05,0.16,M-Pesa,2JNY7506CV,Online,EMP034,250,Completed,1505.04,75.25,1429.79,228.77,1908.56
TXN014888,2025-12-09,18:54:37,BR011,CUST00875,PROD111,1,628.27,0.05,0.16,Card,,Physical Store,EMP023,0,Completed,628.27,31.41,596.86,95.5,692.36
TXN014889,2025-03-18,09:04:46,BR001,CUST01562,PROD042,2,246.34,0.15,0.16,M-Pesa,6FI1WFH6VM,Physical Store,EMP049,0,Completed,492.68,73.9,418.78,67.0,485.78
TXN014890,2026-01-26,20:00:54,BR002,CUST00212,PROD001,1,215.18,0.05,0.16,M-Pesa,CSG2MJI7FG,Physical Store,EMP002,0,Completed,215.18,10.76,204.42,32.71,237.13
TXN014891,2026-05-27,14:47:05,BR010,CUST02439,PROD034,1,138.18,0,0.16,Cash,,Physical Store,EMP010,0,Completed,138.18,0.0,138.18,22.11,160.29
TXN014892,2026-02-09,16:55:14,BR012,CUST02350,PROD091,3,271.23,0.15,0.16,Card,,Physical Store,EMP036,0,Completed,813.69,122.05,691.64,110.66,802.3
TXN014893,2026-07-31,13:21:47,BR004,CUST00012,PROD016,2,654.62,0.1,0.16,Card,,Physical Store,EMP028,0,Completed,1309.24,130.92,1178.32,188.53,1366.85
TXN014894,2026-07-13,14:27:37,BR007,CUST00191,PROD092,5,297.19,0.05,0.16,M-Pesa,UF239J5D98,WhatsApp Order,EMP007,0,Cancelled,1485.95,74.3,1411.65,225.86,0
TXN014895,2025-02-05,20:42:53,BR010,CUST00243,PROD057,8,58.83,0.05,0.16,M-Pesa,AKDYKECKGW,WhatsApp Order,EMP046,0,Cancelled,470.64,23.53,447.11,71.54,0
TXN014896,2026-03-14,16:55:52,BR011,CUST01273,PROD099,8,334.88,0,0.16,M-Pesa,X410T6PN5C,Physical Store,EMP059,0,Completed,2679.04,0.0,2679.04,428.65,3107.69
TXN014897,2026-02-14,20:08:14,BR001,CUST02668,PROD083,1,162.79,0,0.16,Card,,Physical Store,EMP049,0,Completed,162.79,0.0,162.79,26.05,188.84
TXN014898,2025-02-26,08:36:07,BR010,CUST00881,PROD095,1,285.83,0.05,0.16,Card,,Physical Store,EMP022,0,Completed,285.83,14.29,271.54,43.45,314.99
TXN014899,2026-06-25,18:42:26,BR009,CUST02267,PROD103,2,566.26,0.05,0.16,Cash,,Physical Store,EMP009,0,Completed,1132.52,56.63,1075.89,172.14,1248.03
TXN014900,2025-03-14,20:19:54,BR010,CUST01087,PROD007,1,931.2,0,0.16,M-Pesa,186OAVZJ8U,Physical Store,EMP034,0,Cancelled,931.2,0.0,931.2,148.99,0
TXN014901,2025-08-05,13:52:04,BR006,CUST01589,PROD011,1,507.47,0,0.16,Cash,,Physical Store,EMP006,0,Completed,507.47,0.0,507.47,81.2,588.67
TXN014902,2026-03-05,20:55:16,BR003,CUST02846,PROD083,2,163.1,0,0.16,Cash,,Physical Store,EMP051,0,Completed,326.2,0.0,326.2,52.19,378.39
